0	1.737139428	1.992840151
1	-1.219555088	1.52991267
1	-0.909435585	1.330189607
1	-1.287710347	1.581604876
1	-0.619377261	1.196047528
1	-2.419437806	2.850737987
0	0.245950105	1.098298665
1	-2.725773811	3.327527468
1	-2.123547347	2.444109634
0	2.041715561	2.341002236
0	3.400828064	4.578603534
0	3.438444764	4.656427975
0	0.183008524	1.090131366
0	1.908906597	2.18228713
1	-6.141199265	12.48858434
0	-0.534519131	1.166427487
0	1.741605047	1.997539412
1	-0.80527343	1.276160752
1	-1.444211648	1.710938554
1	-2.693977876	3.275398831
1	-0.646562057	1.206457854
1	-1.759108272	2.016074729
0	0.578093022	1.181092942
0	0.407558218	1.13024637
0	2.396700438	2.817612329
1	-2.700817276	3.286560223
0	-0.298609848	1.106973272
1	-3.069699233	3.930473647
0	3.335753718	4.445993992
1	-2.110950845	2.427974325
1	-2.660617611	3.221363036
0	1.917123882	2.191797603
0	2.712286005	3.30533985
1	-1.89471848	2.165962331
1	-1.843573045	2.108125376
0	-0.393351911	1.126804532
0	0.252425707	1.099274918
1	-2.178931027	2.516191477
1	-1.008825166	1.387862785
0	3.406039468	4.58933422
1	-1.79727067	2.057130013
0	0.237473614	1.0970591
1	-2.674023563	3.242996609
0	1.217163117	1.528149531
1	-4.114244803	6.200420615
1	-5.575129762	10.48232674
0	0.343088686	1.115607229
0	0.401778379	1.128831325
1	-1.88444119	2.154213376
0	1.377106855	1.653668045
0	0.982156507	1.371801
1	-3.060295057	3.913035266
1	-1.173989403	1.496920964
0	0.034349341	1.080356913
1	-4.349094525	6.801673513
0	3.484965418	4.75385765
1	-2.790720828	3.435907128
1	-1.2510327	1.553437552
1	-1.005525974	1.385852451
1	-2.028878043	2.3251947
0	2.835140549	3.511501635
0	0.045979505	1.08063952
1	-2.181982381	2.520216752
0	-0.38275175	1.124315918
0	0.096194981	1.082799176
0	-0.201148396	1.092239355
1	-1.742723725	1.99871851
1	-2.177825991	2.514735129
0	3.524037311	4.836698788
0	1.317025635	1.604703348
0	-0.392260517	1.126545165
0	-0.287936928	1.105079571
1	-1.032353794	1.402390692
1	-1.552798494	1.809382907
0	1.042153599	1.408540447
0	2.900146683	3.624282361
0	0.973536771	1.366701588
1	-1.438856998	1.706268612
1	-2.358856364	2.763171512
1	-0.965792424	1.362158389
1	-0.599663963	1.188778053
1	-2.068436515	2.37422496
0	0.679538061	1.219686023
1	-1.538774086	1.79626727
0	0.81340886	1.280144277
1	-0.900622581	1.325364113
1	-2.178658178	2.515831816
0	-0.069858288	1.081476255
0	2.456754373	2.90578172
0	-0.315483248	1.110107728
0	1.059543138	1.419596077
1	-2.193110049	2.534943835
0	1.784251253	2.043024642
1	-0.815571184	1.281209798
1	-2.988299457	3.781304927
0	-0.039703991	1.080476863
1	-0.934278432	1.344045047
1	-1.004482328	1.385217886
1	-2.578376552	3.091027758
0	-0.215761702	1.094082316
0	1.12651378	1.463882572
0	2.305710041	2.688180384
1	-0.93666813	1.345397524
0	0.112895577	1.083855487
0	1.868756954	2.136406397
1	-2.210781531	2.558485381
1	-1.619005161	1.872906258
0	0.069703674	1.081469727
0	2.538845365	3.029835076
0	1.038124537	1.406005023
0	-0.509508027	1.158528525
0	0.577138053	1.18075922
0	0.736222319	1.243962049
1	-2.012566256	2.305252938
0	-0.28499926	1.104570435
0	0.990103217	1.376542075
1	-0.613761131	1.193952575
1	-1.09172106	1.440536099
1	-1.054791028	1.416556694
0	-0.180552888	1.089861302
0	0.782758889	1.265345222
0	1.906737452	2.179783433
1	-1.73290573	1.988396086
0	0.238396751	1.097191986
1	-1.321018317	1.607889542
1	-4.360554158	6.83186585
1	-4.217308742	6.460172141
0	2.32034381	2.708658608
1	-3.51396011	4.815244485
0	1.637547484	1.891172433
0	2.730430424	3.335213216
0	0.425379767	1.134736754
0	-0.294276106	1.106196024
0	2.328461051	2.720073586
1	-1.641828931	1.895419677
0	1.87706064	2.145815386
1	-2.482329364	2.94399262
0	-0.128375177	1.084985256
1	-0.870920758	1.309447147
0	0.560248736	1.174948291
0	0.225766144	1.095418531
0	3.590248525	4.979190053
0	3.040713636	3.876896674
1	-2.102956387	2.417783733
1	-1.705452632	1.959842026
1	-1.0157828	1.392123946
0	1.510538823	1.770222579
0	1.368393896	1.646431811
0	2.013835001	2.306798252
0	-0.216530225	1.094182815
0	0.478589754	1.149287066
0	2.093674993	2.406001181
0	1.283760866	1.578532694
0	0.38430926	1.124677316
0	0.675647698	1.218091193
1	-2.735878297	3.344221592
0	-0.500344868	1.155729358
1	-1.017522209	1.393193812
0	2.617143764	3.151956048
1	-2.848582881	3.53461339
0	-0.342467956	1.115478501
0	2.585420589	3.102030885
0	3.006643965	3.814572149
0	2.361621227	2.767119584
1	-0.988029569	1.375301235
0	0.029606326	1.080265152
1	-2.981314537	3.768691502
0	0.720528988	1.237046512
0	0.190232186	1.090946956
1	-0.909435585	1.330189607
1	-3.146988092	4.075819051
0	-0.04353069	1.080573214
1	-3.269369699	4.313355415
1	-4.437897587	7.037717836
1	-3.601799108	5.004319436
1	-1.412226993	1.683301487
1	-0.975774128	1.368020883
1	-3.64603693	5.101309552
0	0.325089786	1.111969219
0	2.078122634	2.386374589
0	4.083012755	6.122975429
1	-1.187286216	1.506418689
0	2.598171704	3.122025102
1	-1.245639396	1.549364295
0	0.280365384	1.103777936
0	1.141427219	1.474113969
1	-2.062174644	2.36640069
0	0.532140803	1.165660085
0	3.158656909	4.098076825
0	-0.516622549	1.160736905
0	-0.365469077	1.120404213
1	-1.36646122	1.64483292
1	-1.140347194	1.473368496
0	0.119330252	1.084307512
0	1.25698989	1.557957134
0	2.213037078	2.561503765
1	-4.224402801	6.478287655
0	2.813167157	3.47395761
0	0.908248694	1.329536996
0	2.68227268	3.256362485
0	0.18024366	1.089827553
0	0.92269147	1.337536263
0	0.827390068	1.287083733
0	0.449042545	1.14099586
1	-0.660118076	1.211816152
1	-1.452167453	1.717909069
0	1.60545369	1.859688169
0	2.318247425	2.705717015
1	-1.087282726	1.437610577
0	0.970608198	1.364979283
1	-3.755340003	5.346030009
0	0.39475708	1.127139529
1	-1.343751137	1.626214303
0	0.582881512	1.182774634
0	2.387942004	2.804935772
0	4.053945304	6.051427939
0	0.179170456	1.089710871
1	-1.723124115	1.978169906
1	-1.960697773	2.242911567
1	-2.398896868	2.82079862
1	-2.57101874	3.079566552
0	2.375813892	2.787458724
1	-3.015675247	3.831024902
1	-1.698858796	1.953051666
0	-0.435088623	1.137263888
0	-0.219915819	1.094629798
1	-1.852249625	2.117825673
1	-1.599128154	1.853556283
0	1.608414095	1.86256626
0	0.976810952	1.36863329
0	0.389297838	1.125844724
1	-1.451369371	1.717208098
0	0.26044745	1.100519444
0	-0.341535724	1.115285612
0	1.011258064	1.389349469
0	-0.045367869	1.080622619
0	4.600842658	7.483245332
0	-0.410057055	1.130864403
1	-3.024288162	3.846761463
0	1.023447567	1.396852089
0	-0.141717464	1.086075362
0	0.062050276	1.081164697
0	0.886252565	1.317596692
0	0.981467565	1.371391771
0	0.774341515	1.261380447
0	1.295438778	1.587643893
0	4.007324605	5.937741774
0	2.759861673	3.384093027
1	-2.112556103	2.43002522
0	2.193951332	2.53606029
1	-0.69820544	1.227465978
0	1.562953003	1.818953682
0	0.620500487	1.196468808
0	1.381959009	1.657717738
1	-2.802507879	3.45585025
0	-0.526911208	1.163984715
0	0.878160336	1.313277586
0	-0.4930871	1.153548304
0	-0.508400717	1.158187565
0	1.350658749	1.631844415
1	-0.580967026	1.182100612
0	1.546186468	1.803184509
1	-2.502283678	2.974080641
0	2.240335562	2.598278787
1	-2.993456292	3.790636123
0	-0.542290763	1.16895898
0	4.815447028	8.094530348
0	3.14488716	4.071820362
0	2.862143447	3.558039196
0	1.46034381	1.725112723
0	0.082563929	1.082062083
0	4.785433703	8.007363656
1	-1.595549293	1.850097707
0	0.874288162	1.311224886
1	-1.238217919	1.543788044
1	-2.695114745	3.277252155
0	1.06994321	1.426295488
1	-0.864702088	1.306182184
0	-0.475756678	1.148469186
0	0.844420356	1.295696336
0	2.373335519	2.78389825
0	-0.092366008	1.082580773
0	1.208702542	1.521940955
0	2.953256626	3.718321721
0	1.632633939	1.886311808
0	-0.410836947	1.131058067
0	0.070162969	1.08148916
0	3.6324127	5.071312661
0	2.979459168	3.765346023
0	3.84170562	5.544507377
0	1.858838914	2.125222838
0	-0.165041456	1.088239701
1	-2.60066372	3.125944165
0	0.393977189	1.126953453
1	-0.650109087	1.207849152
0	1.203929969	1.51845783
0	0.481895768	1.150247618
1	-1.215871634	1.527199009
0	0.89385594	1.321690979
0	2.012311597	2.304942884
0	1.179082574	1.500546304
0	2.404244697	2.82856875
0	0.380568963	1.123811903
0	1.144130692	1.4759831
0	2.698534445	3.282831665
1	-1.55258931	1.809186404
0	2.372717063	2.783010344
0	2.031438271	2.328339288
0	-0.172565251	1.089008077
0	-0.146012553	1.086449199
1	-1.888020051	2.158297464
0	-0.194536369	1.091447931
1	-1.196237918	1.51287301
0	1.121497917	1.460471667
0	0.057916623	1.081014686
1	-3.598706826	4.997583973
0	-0.372783688	1.122037723
0	0.944869498	1.350065457
1	-1.759108272	2.016074729
0	0.96338681	1.360754529
1	-2.435417628	2.874205854
0	0.946752152	1.35114274
1	-2.059314284	2.362834534
0	0.027005171	1.080220607
0	1.311141204	1.600025106
0	2.217275323	2.567183733
1	-1.212010829	1.524363501
1	-0.633356194	1.201344871
0	0.934619493	1.344237863
0	0.964246283	1.361255695
1	-2.22635208	2.579384685
1	-1.34835318	1.62996203
0	-0.180705229	1.08987795
0	1.576481736	1.831801636
0	-0.21945425	1.094568451
0	-0.113200258	1.083876325
0	5.203328328	9.270074272
1	-2.244923962	2.604504288
0	2.135684554	2.459747425
1	-1.848261491	2.113361338
0	0.119025572	1.084285544
0	0.740481028	1.245864426
1	-3.0821775	3.953694988
1	-1.640760274	1.894358519
0	2.380156729	2.793706682
1	-2.281203706	2.65417683
1	-1.317785063	1.605308636
0	1.258854354	1.559376071
0	2.220390343	2.571365315
0	1.409089236	1.680623574
0	1.118812634	1.458651867
0	4.725989129	7.836329407
1	-2.056976882	2.359924053
0	3.349978215	4.474762097
1	-0.679212917	1.219552381
1	-1.955258995	2.236468915
0	0.935983735	1.34500983
0	1.958719622	2.240566224
0	-0.102170361	1.083157732
1	-3.464901965	4.711677553
0	2.525202945	3.008936598
1	-2.011042852	2.303398739
1	-3.255481715	4.285943763
1	-0.626444034	1.198710719
0	1.410853656	1.682128682
0	2.387314453	2.804029265
1	-2.03554464	2.333391199
0	0.194536369	1.091447931
0	2.847318683	3.532435164
1	-1.163464276	1.489478859
0	1.807834451	2.068650284
0	-0.181166797	1.089928476
0	5.380425137	9.837064832
0	1.3366639	1.62046779
0	0.71090426	1.232878922
0	-0.247491698	1.098528773
1	-1.062712727	1.421630898
1	-1.669632184	1.923270668
0	1.524617801	1.78314898
0	1.828652785	2.09155123
0	4.68458893	7.718475467
1	-1.206130946	1.520062437
0	-0.163659024	1.088102244
0	3.926397767	5.743521326
1	-3.877157724	5.627286485
1	-2.411825335	2.839612688
0	1.256430551	1.557531863
0	2.548117664	3.044103347
0	1.607568265	1.861743407
1	-2.729266271	3.333290549
0	-0.246718628	1.0984132
0	0.533091224	1.165966342
0	2.091819624	2.403652075
1	-2.368392416	2.776807997
1	-0.560407898	1.175002246
0	0.470722625	1.147027886
0	1.356238499	1.636413317
1	-4.944413377	8.47528515
0	-0.26986072	1.102029505
0	1.834700925	2.098253563
1	-1.808293746	2.069152697
0	-0.257207375	1.100012079
0	0.864197318	1.305918194
1	-1.430742032	1.699224385
0	0.167344751	1.08847129
1	-2.773404049	3.40676043
1	-1.341832103	1.624655301
0	-0.482054929	1.150294029
1	-2.150623004	2.47911674
1	-0.934107902	1.343948666
1	-1.841704034	2.106041809
1	-1.436278581	1.704026089
1	-1.646549208	1.900115099
1	-1.34470838	1.62699279
0	0.626123438	1.198589244
1	-0.579370862	1.181540355
0	1.28695774	1.581018718
0	-0.509821803	1.158625277
0	1.695132141	1.949225575
1	-0.932232069	1.342889631
0	-0.066947905	1.081355812
0	0.611676114	1.19317967
0	-0.384775376	1.124785757
0	0.525010364	1.163379854
1	-1.796356628	2.056136383
0	2.60744855	3.136633353
1	-0.569802978	1.178214319
0	-0.384775376	1.124785757
1	-2.437991498	2.878000269
1	-0.587192517	1.184300503
0	2.452852641	2.899987039
0	2.55294708	3.051555486
1	-1.06729658	1.424584402
1	-0.913000804	1.332155067
0	0.478275979	1.149196243
1	-1.776520548	2.034697641
1	-0.961324531	1.359553818
1	-0.738350536	1.244911358
1	-3.865206963	5.599297023
0	3.00569809	3.812851856
1	-2.995802788	3.794887389
0	1.486232577	1.7481884
0	2.002439032	2.292953029
1	-2.693595889	3.27477629
0	-0.253351118	1.099416504
1	-2.29503712	2.673326604
1	-2.282081368	2.65538835
0	0.653335519	1.209121308
1	-0.882541826	1.315611223
0	3.29584509	4.365934945
0	-0.536579137	1.167094944
1	-1.699959284	1.954183125
0	1.158937266	1.486298515
0	2.059832696	2.363480497
0	-0.420218385	1.133416506
1	-1.474159035	1.73737632
0	0.316258593	1.110255898
0	1.391495061	1.665718198
0	0.348213689	1.116678964
0	0.25612735	1.099844369
1	-3.392415238	4.561315546
0	0.792679202	1.270072946
0	1.864736987	2.131866319
1	-4.897083272	8.334380934
0	1.80277766	2.063127206
0	-0.000536602	1.080000087
1	-2.997212505	3.797443047
1	-1.989596967	2.277445068
1	-3.201985237	4.181444611
0	0.941793132	1.348309727
0	2.299179869	2.679083991
0	0.295669906	1.10644476
0	1.414582584	1.685315776
0	1.35315986	1.633890086
0	-0.355048542	1.118132989
0	0.705365437	1.230505971
1	-1.729567884	1.984900033
0	1.274747774	1.571557021
0	1.103103386	1.448093217
0	1.425214577	1.694449069
0	2.181704986	2.519850585
0	1.783337211	2.042038212
0	0.618733793	1.195806531
0	-0.230847945	1.096120459
0	3.590248525	4.979190053
0	0.444179022	1.139681739
1	-1.476169018	1.739170178
1	-0.847096544	1.297065698
0	0.977670425	1.369141436
0	1.873022484	2.1412345
0	1.270441317	1.568241395
0	1.777198122	2.035426032
1	-1.122930371	1.461444217
0	2.147626219	2.475220259
1	-0.663349056	1.213109671
1	-3.658187779	5.128157193
1	-0.909435585	1.330189607
0	-0.116726824	1.084121608
0	1.939774847	2.218224754
1	-2.009269338	2.301241889
0	5.121983122	9.016000109
0	0.393665687	1.126879234
0	-0.068480404	1.081418594
0	-0.208990514	1.093212303
0	3.058321454	3.90938236
1	-0.716286195	1.235202439
0	2.421029421	2.853068496
1	-1.05461595	1.416444978
0	-0.310217274	1.109111014
1	-0.855470716	1.301378619
0	2.361311999	2.766677793
0	0.024251676	1.080177913
0	-0.315328634	1.110078225
0	3.162385838	4.105206966
0	2.283841241	2.657819071
1	-1.908183549	2.181452248
1	-1.476971647	1.739887187
1	-3.089226084	3.966853634
0	-0.274958438	1.102869648
0	-0.37371592	1.122248236
1	-1.105240699	1.449520993
1	-1.947137207	2.226881349
0	4.021076165	5.971138692
1	-1.655585038	1.90914095
1	-2.505298653	2.978647706
0	-0.264303708	1.101131576
0	-0.360491867	1.119311202
0	0.119484866	1.084318682
0	-0.320287654	1.111031715
0	0.8303914	1.288588838
0	2.890983524	3.608230185
1	-0.833224476	1.290014566
0	2.683400453	3.258192992
0	3.842669685	5.546748367
1	-0.8625193	1.305041712
0	-0.167037797	1.088440242
1	-0.802951945	1.275031377
0	0.547056516	1.170529426
0	-0.304025889	1.107960602
0	0.743923465	1.247410192
0	1.144669568	1.476356197
0	0.338741302	1.114710565
0	3.019495125	3.83799862
1	-1.477774276	1.740604586
1	-1.794983291	2.054644417
1	-1.698201686	1.952376412
0	1.836101546	2.099808839
0	0.4147455	1.132034184
1	-3.135955922	4.054851412
0	2.537130968	3.027202648
0	-0.380257461	1.12374021
0	0.839738732	1.293311244
1	-2.215297172	2.564531322
0	1.267260359	1.565799517
0	0.808258847	1.277617915
0	2.297401807	2.676611656
1	-1.067119229	1.424469893
1	-1.186920144	1.506155777
0	0.949662535	1.352812327
0	0.929333055	1.341257128
0	1.66378868	1.917378314
1	-0.687971351	1.223174635
0	0.794666448	1.271027166
1	-4.218727554	6.463792808
1	-2.487295205	2.951457825
1	-1.702815098	1.957122725
0	0.870752501	1.3093585
1	-2.890983524	3.608230185
0	1.415567112	1.686158651
0	-0.466161509	1.145735232
0	0.478748916	1.149333159
0	-0.482368705	1.150385569
1	-2.662845873	3.224951313
0	-0.022873792	1.080158271
0	3.157056199	4.095018662
0	3.676268534	5.168272476
1	-1.250846253	1.553296446
1	-0.802122031	1.274628425
0	-0.423190158	1.134174698
1	-2.767019396	3.396059892
0	0.101556452	1.083119898
1	-2.227770892	2.581296352
1	-0.981294761	1.371289171
0	2.206279532	2.552469986
1	-4.454195732	7.081557535
0	-0.465374796	1.145513545
0	-0.391480626	1.126360267
1	-2.234328349	2.590147509
1	-1.744288056	2.000368599
0	0.545783223	1.170108496
0	0.488041678	1.152050866
1	-0.734748937	1.24330644
1	-2.753931767	3.374202404
0	1.748771865	2.005106418
0	0.573149919	1.179371501
0	0.854968221	1.301118624
0	-0.393977189	1.126953453
0	4.691755748	7.738803031
0	0.132515652	1.08531202
0	-0.365312189	1.120369531
0	5.279143807	9.510481197
0	0.4088065	1.130554633
1	-2.158276402	2.489092501
0	-0.185775662	1.09044006
1	-2.000419954	2.290508198
0	0.4242861	1.134455655
0	1.418516149	1.68868689
0	-0.498766894	1.155252446
0	2.284432412	2.658636012
1	-3.215282049	4.207256694
0	2.490278348	2.955949591
1	-1.528096618	1.78636148
1	-1.556315965	1.812691113
1	-1.628154678	1.881893516
1	-3.700570232	5.222501564
0	0.03832838	1.080444392
0	1.365497155	1.644036201
0	3.335144356	4.444764333
1	-1.660546332	1.914117771
0	-0.306811216	1.10847527
0	0.770714905	1.259685443
1	-2.464576028	2.917425836
0	-0.427728537	1.13534289
1	-2.936521923	3.688506205
1	-5.067049642	8.846685103
1	-2.379533726	2.792809677
0	0.908248694	1.329536996
0	2.67739324	3.248451456
1	-1.518692443	1.777694088
0	-0.014917987	1.08006732
0	1.183821041	1.503933258
1	-0.881361757	1.31498156
0	2.467522791	2.921822288
0	2.107217369	2.423210425
1	-2.105352905	2.420834534
0	2.171468623	2.506370984
1	-3.415862011	4.609604267
0	1.073829026	1.428815405
1	-3.926397767	5.743521326
0	2.308088369	2.691499756
1	-1.471148607	1.734694163
0	2.629076334	3.170892818
0	1.459943633	1.724759212
0	1.077542038	1.431231795
1	-1.127232281	1.464372416
0	3.791610652	5.42883418
1	-1.096341293	1.44359418
0	1.175808393	1.498213926
1	-1.616035661	1.870000305
1	-3.296445357	4.367131977
1	-1.616035661	1.870000305
0	-0.428042313	1.135424117
1	-3.045088306	3.884950244
0	2.117103577	2.435843585
1	-1.940020411	2.218512956
0	4.83225449	8.143581745
1	-1.043381417	1.409315046
1	-0.929671842	1.341447644
0	5.497568054	10.22253449
0	0.167804046	1.088517855
0	-0.443551471	1.139513217
1	-1.238404366	1.543927725
0	2.117103577	2.435843585
1	-1.41262035	1.683637616
1	-0.939742222	1.347142422
0	2.159099495	2.490167465
0	3.581080819	4.959302298
0	1.660546332	1.914117771
0	-0.482054929	1.150294029
1	-2.215579116	2.564909222
1	-2.058013706	2.361214675
1	-0.569802978	1.178214319
0	0.476070454	1.148559531
1	-0.591026037	1.185666812
0	1.93928372	2.217648458
0	-0.545942385	1.170161059
0	-0.557067779	1.173873164
0	0.915210876	1.333377312
0	0.395380084	1.127288437
